0,0,P,9,1,967
0,1,B,7,0,125
0,2,P,1,0,65
0,3,P,4,1,159
0,4,B,5,0,122
0,5,B,3,2,183
0,6,B,4,1,206
0,7,P,8,0,110
0,8,B,6,0,112
0,9,B,8,1,191
0,10,P,7,0,49
0,11,P,3,1,162
0,12,P,2,0,163
0,13,P,6,1,184
0,14,B,9,0,17
0,15,B,2,1,194
0,16,P,5,0,144
0,17,B,1,0,68
1,0,P,6,1,336
1,1,B,2,0,101
1,2,P,3,0,70
1,3,P,9,1,177
1,4,P,7,1,213
1,5,B,6,0,138
1,6,B,1,1,215
1,7,B,4,1,214
1,8,P,5,0,68
1,9,B,7,0,148
1,10,P,4,0,71
1,11,B,5,0,148
1,12,P,2,0,68
1,13,P,8,1,237
1,14,P,1,1,236
1,15,B,9,0,131
1,16,B,3,1,263
1,17,B,8,1,575
2,0,B,0,0,116
2,1,P,0,0,90
2,2,P,0,1,184
2,3,B,0,0,139
3,0,P,8,1,247
3,1,P,6,1,280
3,2,B,5,0,117
3,3,B,1,1,212
3,4,P,8,0,66
3,5,P,6,1,197
3,6,P,4,1,216
3,7,P,1,1,262
3,8,B,2,0,129
3,9,P,9,0,82
3,10,B,6,0,120
3,11,P,9,0,89
3,12,B,3,0,128
3,13,P,8,0,84
3,14,B,2,0,120
3,15,P,5,0,95
3,16,B,5,0,122
3,17,B,4,1,206
3,18,B,7,1,203
3,19,B,6,1,213
3,20,B,1,1,215
3,21,P,8,0,92
3,22,P,7,1,223
3,23,P,8,1,213
3,24,B,5,0,118
3,25,P,7,0,104
3,26,P,6,1,225
3,27,P,4,1,210
3,28,P,1,1,227
3,29,B,2,0,120
3,30,P,4,0,103
3,31,P,6,1,217
3,32,B,5,0,114
3,33,P,3,0,123
3,34,B,6,0,105
3,35,B,2,1,212
3,36,B,9,1,218
3,37,B,7,1,197
3,38,B,7,1,225
3,39,B,5,1,224
3,40,P,1,0,115
3,41,B,9,0,117
3,42,P,9,0,98
3,43,B,3,0,114
3,44,P,8,0,121
3,45,B,2,0,123
3,46,P,5,0,99
3,47,B,1,0,127
3,48,B,2,1,213
3,49,P,4,0,94
3,50,B,8,0,126
3,51,P,3,0,113
3,52,P,1,1,243
3,53,P,5,1,213
3,54,B,4,0,118
3,55,P,7,0,105
3,56,P,8,1,226
3,57,P,3,1,225
3,58,B,3,0,123
3,59,P,9,0,125
3,60,B,4,0,120
3,61,P,2,0,115
3,62,B,7,0,115
3,63,P,2,0,124
3,64,B,6,0,98
3,65,P,9,0,143
3,66,B,1,0,104
3,67,P,7,0,131
3,68,B,3,0,110
3,69,B,3,1,218
3,70,P,9,0,106
3,71,B,4,0,143
4,0,B,3,1,686
4,1,B,2,1,613
4,2,P,1,0,221
4,3,B,4,0,351
4,4,P,7,0,276
4,5,B,1,0,154
4,6,P,8,0,124
4,7,P,9,1,310
4,8,B,7,0,157
4,9,P,5,0,136
4,10,P,6,1,306
4,11,P,3,1,315
4,12,P,4,1,282
4,13,P,2,1,199
4,14,B,5,0,161
4,15,B,8,1,250
4,16,B,9,1,260
4,17,B,6,1,281
5,0,B,0,1,372
5,1,P,0,0,125
5,2,P,0,1,202
5,3,B,0,0,92
6,0,P,6,0,211
6,1,P,4,1,207
6,2,B,1,0,90
6,3,B,2,1,250
6,4,P,2,0,133
6,5,B,9,0,123
6,6,B,6,1,262
6,7,B,3,1,235
6,8,P,5,0,150
6,9,B,5,0,114
6,10,P,3,0,157
6,11,B,1,0,119
6,12,B,2,1,284
6,13,P,9,0,158
6,14,P,7,1,256
6,15,P,6,1,295
6,16,P,9,1,290
6,17,B,6,0,150
6,18,B,3,1,271
6,19,P,8,0,142
6,20,P,6,1,290
6,21,B,1,0,113
6,22,P,7,0,170
6,23,B,7,0,110
6,24,B,5,1,275
6,25,B,2,1,396
6,26,B,5,1,666
6,27,P,6,0,443
6,28,P,3,1,1216
6,29,B,3,1,1100
6,30,B,7,1,1104
6,31,B,9,0,546
6,32,B,2,0,570
6,33,B,4,0,580
6,34,P,7,1,1118
6,35,P,5,0,559
6,36,B,1,0,314
6,37,P,4,0,243
6,38,P,7,1,414
6,39,B,6,0,123
6,40,P,9,0,300
6,41,B,8,0,115
6,42,P,2,0,158
6,43,P,5,1,420
6,44,B,7,0,114
6,45,B,3,1,434
6,46,P,8,0,150
6,47,P,5,1,315
6,48,B,8,0,116
6,49,P,4,0,152
6,50,P,8,1,271
6,51,B,5,0,112
6,52,B,4,1,267
6,53,P,9,0,185
6,54,P,8,1,290
6,55,B,4,0,96
6,56,B,1,1,250
6,57,B,8,1,320
6,58,P,4,0,181
6,59,P,3,1,270
6,60,P,7,1,253
6,61,B,1,0,135
6,62,P,9,0,133
6,63,B,8,0,143
6,64,B,2,1,294
6,65,P,1,0,154
6,66,P,4,1,279
6,67,B,3,0,128
6,68,P,1,0,161
6,69,B,9,0,110
6,70,P,2,0,157
6,71,B,6,0,116
