0,0,P,6,0,6924
0,1,B,7,0,1226
0,2,P,3,0,3651
0,3,P,4,0,2761
0,4,P,2,0,2815
0,5,P,7,0,2902
0,6,B,0,0,1079
0,7,P,5,0,3509
0,8,B,3,0,1063
0,9,P,1,0,2584
0,10,B,5,0,954
0,11,B,4,0,764
0,12,B,1,0,432
0,13,B,2,0,358
0,14,B,8,0,403
0,15,B,6,0,901
0,16,P,9,0,4048
0,17,P,8,0,2871
0,18,B,9,0,970
0,19,P,0,0,1948
1,0,D,2,0,14511
1,1,D,3,0,3704
1,2,D,4,0,2873
1,3,D,0,0,2063
1,4,G,0,0,4382
1,5,D,8,0,3004
1,6,D,6,0,2894
1,7,G,5,0,3234
1,8,D,1,0,3240
1,9,G,7,0,3002
1,10,D,5,0,2452
1,11,D,7,0,2234
1,12,D,9,0,2387
1,13,G,9,0,2734
1,14,G,2,0,2613
1,15,G,8,0,2368
1,16,G,6,0,2884
1,17,G,4,0,2912
1,18,G,1,0,2441
1,19,G,3,0,3082
2,0,B,0,0,2168
2,1,G,3,0,364
2,2,B,7,0,284
2,3,D,5,1,587
2,4,P,4,0,258
2,5,D,0,0,217
2,6,B,5,1,408
2,7,D,9,1,372
2,8,B,2,1,384
2,9,D,7,1,384
2,10,P,6,0,199
2,11,D,1,0,168
2,12,P,3,0,1025
2,13,G,9,0,2419
2,14,B,9,0,585
2,15,D,2,0,623
2,16,P,8,0,596
2,17,G,6,0,627
2,18,B,4,0,502
2,19,D,8,0,524
2,20,B,1,1,620
2,21,D,6,1,901
2,22,P,5,0,507
2,23,G,5,0,458
2,24,P,9,1,737
2,25,D,3,0,450
2,26,P,0,1,644
2,27,G,4,1,472
2,28,B,6,0,100
2,29,D,4,1,178
2,30,B,8,1,193
2,31,G,7,0,115
2,32,P,7,1,190
2,33,G,2,1,183
2,34,P,2,1,203
2,35,G,1,1,213
2,36,P,1,1,195
2,37,G,0,1,199
2,38,B,3,0,120
2,39,G,8,0,81
3,0,B,0,0,759
3,1,D,3,1,691
3,2,B,7,1,436
3,3,G,4,0,179
3,4,P,1,1,221
3,5,D,6,0,68
3,6,P,3,0,122
3,7,G,6,1,164
3,8,B,8,0,54
3,9,G,0,0,119
3,10,P,4,1,162
3,11,D,2,0,41
3,12,P,9,0,120
3,13,D,0,0,39
3,14,P,0,0,122
3,15,G,2,1,172
3,16,B,3,0,31
3,17,G,5,0,112
3,18,B,9,0,47
3,19,G,3,0,117
3,20,P,6,1,165
3,21,G,7,1,162
3,22,P,8,1,161
3,23,D,5,0,81
3,24,P,7,0,80
3,25,G,8,1,162
3,26,P,2,1,170
3,27,D,4,0,134
3,28,P,5,0,22
3,29,G,9,1,164
3,30,B,4,1,178
3,31,G,1,0,160
3,32,B,5,0,39
3,33,D,8,1,175
3,34,B,1,1,183
3,35,D,9,1,185
3,36,B,6,1,176
3,37,D,1,1,183
3,38,B,2,1,180
3,39,D,7,1,180
4,0,P,0,0,1383
4,1,P,4,1,172
4,2,P,6,1,178
4,3,B,9,0,63
4,4,B,1,1,174
4,5,B,7,1,166
4,6,B,4,1,160
4,7,B,8,1,177
4,8,P,3,0,81
4,9,P,1,1,167
4,10,P,7,1,168
4,11,P,2,1,168
4,12,P,5,1,172
4,13,P,8,1,170
4,14,P,9,1,184
4,15,B,3,0,91
4,16,B,2,1,178
4,17,B,0,1,167
4,18,B,5,1,169
4,19,B,6,1,172
5,0,P,8,0,130
5,1,G,4,0,20
5,2,B,0,1,183
5,3,G,0,1,182
5,4,B,1,1,175
5,5,D,3,0,122
5,6,B,5,0,42
5,7,D,5,0,120
5,8,B,7,0,52
5,9,D,9,0,127
5,10,B,2,0,44
5,11,G,5,1,166
5,12,P,4,0,128
5,13,D,4,1,174
5,14,P,5,1,167
5,15,G,3,0,31
5,16,B,8,1,181
5,17,G,8,1,195
5,18,B,4,1,203
5,19,D,2,0,87
5,20,P,9,1,177
5,21,D,0,1,182
5,22,P,3,1,174
5,23,G,7,0,111
5,24,P,0,0,60
5,25,G,6,0,117
5,26,B,6,1,186
5,27,G,9,1,178
5,28,B,3,1,201
5,29,G,1,2,206
5,30,P,2,0,149
5,31,G,2,0,68
5,32,B,9,1,216
5,33,D,8,0,66
5,34,P,1,1,171
5,35,D,7,1,177
5,36,P,6,1,175
5,37,D,6,1,171
5,38,P,7,0,173
5,39,D,1,1,179
6,0,B,7,1,175
6,1,G,1,1,197
6,2,B,4,1,180
6,3,G,3,1,180
6,4,P,9,0,86
6,5,D,0,1,183
6,6,P,6,1,170
6,7,D,6,1,175
6,8,P,3,1,181
6,9,D,9,1,170
6,10,P,0,1,176
6,11,D,2,1,207
6,12,B,0,0,113
6,13,G,8,1,192
6,14,B,8,1,183
6,15,D,7,0,68
6,16,P,1,1,161
6,17,D,5,1,186
6,18,P,7,1,193
6,19,D,1,1,173
6,20,B,5,0,66
6,21,G,6,1,170
6,22,B,1,1,145
6,23,G,5,0,163
6,24,P,8,0,7
6,25,G,4,0,160
6,26,P,2,0,25
6,27,D,8,1,189
6,28,P,5,1,222
6,29,G,2,0,55
6,30,P,4,0,137
6,31,G,0,0,20
6,32,B,6,0,149
6,33,G,7,2,216
6,34,B,3,0,173
6,35,G,9,1,182
6,36,B,2,1,155
6,37,D,3,0,50
6,38,B,9,0,99
6,39,D,4,0,94
