0,0,P,9,0,429
0,1,B,7,1,233
0,2,P,1,0,93
0,3,P,4,2,139
0,4,B,5,0,87
0,5,B,3,1,202
0,6,B,4,2,235
0,7,P,8,0,99
0,8,B,6,0,29
0,9,B,8,1,129
0,10,P,7,0,153
0,11,P,3,1,173
0,12,P,2,1,169
0,13,P,6,1,164
0,14,B,9,0,15
0,15,B,2,0,128
0,16,P,5,0,25
0,17,B,1,0,120
1,0,G,6,0,11
1,1,D,2,0,88
1,2,G,3,0,30
1,3,G,9,1,141
1,4,G,7,1,152
1,5,D,6,0,83
1,6,D,1,1,127
1,7,D,4,1,158
1,8,G,5,0,56
1,9,D,7,0,82
1,10,G,4,0,52
1,11,D,5,0,83
1,12,G,2,0,63
1,13,G,8,1,146
1,14,G,1,1,137
1,15,D,9,0,103
1,16,D,3,1,149
1,17,D,8,1,149
2,0,B,0,0,38
2,1,G,0,0,5
2,2,P,0,1,248
2,3,D,0,0,22
3,0,P,8,0,73
3,1,G,6,0,194
3,2,D,5,0,108
3,3,B,1,1,149
3,4,G,8,0,92
3,5,P,6,1,175
3,6,G,4,2,173
3,7,P,1,1,157
3,8,B,2,0,142
3,9,G,9,0,14
3,10,B,6,0,147
3,11,P,9,0,11
3,12,D,3,0,148
3,13,P,8,0,15
3,14,D,2,0,140
3,15,G,5,0,6
3,16,B,5,1,165
3,17,D,4,1,151
3,18,G,7,0,147
3,19,B,6,0,30
3,20,G,1,0,133
3,21,D,8,0,47
3,22,D,7,1,189
3,23,B,8,1,167
3,24,P,5,0,76
3,25,D,7,0,95
3,26,D,6,1,161
3,27,B,4,1,164
3,28,D,1,1,173
3,29,P,2,0,6
3,30,B,4,1,172
3,31,D,6,1,184
3,32,P,5,0,111
3,33,B,3,0,52
3,34,G,6,0,119
3,35,G,2,0,173
3,36,P,9,2,193
3,37,G,7,1,180
3,38,P,7,1,200
3,39,D,5,0,107
3,40,B,1,1,169
3,41,D,9,2,345
3,42,P,9,1,142
3,43,D,3,0,95
3,44,P,8,0,102
3,45,D,2,0,47
3,46,G,5,0,150
3,47,B,1,0,92
3,48,B,2,1,132
3,49,G,4,1,179
3,50,D,8,0,65
3,51,P,3,1,154
3,52,G,1,2,231
3,53,P,5,1,217
3,54,B,4,0,127
3,55,P,7,0,98
3,56,G,8,1,216
3,57,G,3,2,190
3,58,B,3,0,107
3,59,G,9,0,63
3,60,D,4,0,80
3,61,P,2,0,74
3,62,B,7,0,111
3,63,G,2,0,47
3,64,B,6,0,87
3,65,P,9,0,57
3,66,D,1,0,74
3,67,P,7,0,68
3,68,D,3,0,71
3,69,B,3,2,225
3,70,G,9,0,124
3,71,B,4,0,8
4,0,B,3,0,3
4,1,B,2,1,125
4,2,P,1,0,110
4,3,B,4,0,63
4,4,P,7,0,25
4,5,B,1,0,159
4,6,P,8,0,97
4,7,P,9,1,81
4,8,B,7,1,138
4,9,P,5,0,99
4,10,P,6,1,125
4,11,P,3,1,91
4,12,P,4,0,93
4,13,P,2,1,114
4,14,B,5,0,28
4,15,B,8,1,134
4,16,B,9,1,135
4,17,B,6,1,114
5,0,B,0,1,110
5,1,G,0,1,155
5,2,P,0,0,2
5,3,D,0,0,98
6,0,G,6,1,148
6,1,P,4,0,12
6,2,D,1,0,114
6,3,D,2,1,89
6,4,P,2,1,129
6,5,D,9,0,97
6,6,D,6,1,131
6,7,B,3,0,30
6,8,P,5,0,81
6,9,D,5,1,105
6,10,P,3,1,117
6,11,D,1,1,112
6,12,B,2,1,121
6,13,P,9,0,110
6,14,G,7,0,20
6,15,G,6,1,128
6,16,G,9,1,155
6,17,B,6,2,149
6,18,D,3,0,107
6,19,B,8,0,20
6,20,D,6,0,100
6,21,P,1,1,129
6,22,B,7,0,98
6,23,G,7,2,128
6,24,P,5,0,100
6,25,P,2,1,116
6,26,G,5,0,49
6,27,B,6,1,130
6,28,B,3,1,124
6,29,G,3,1,140
6,30,P,7,0,6
6,31,G,9,0,140
6,32,G,2,2,218
6,33,P,4,0,71
6,34,D,7,1,132
6,35,B,5,0,38
6,36,G,1,1,113
6,37,D,4,0,94
6,38,G,7,0,62
6,39,B,6,1,134
6,40,G,9,1,138
6,41,B,8,2,167
6,42,P,2,0,90
6,43,G,5,0,80
6,44,B,7,2,178
6,45,B,3,1,188
6,46,G,8,2,160
6,47,P,5,0,99
6,48,D,8,1,135
6,49,G,4,0,98
6,50,P,8,0,49
6,51,D,5,0,132
6,52,D,4,1,120
6,53,P,9,1,133
6,54,G,8,1,143
6,55,D,4,0,102
6,56,D,1,1,133
6,57,B,8,1,193
6,58,P,4,0,123
6,59,G,3,0,90
6,60,P,7,0,100
6,61,B,1,0,114
6,62,P,9,0,81
6,63,D,8,1,177
6,64,D,2,1,205
6,65,P,1,1,209
6,66,P,4,1,215
6,67,D,3,1,214
6,68,P,1,1,206
6,69,B,9,0,82
6,70,G,2,1,225
6,71,B,6,1,205
