0,0,P,9,0,1094
0,1,B,7,0,83
0,2,P,1,0,80
0,3,P,4,1,167
0,4,B,5,0,28
0,5,B,3,0,129
0,6,B,4,1,133
0,7,P,8,0,28
0,8,B,6,0,93
0,9,B,8,1,119
0,10,P,7,0,82
0,11,P,3,1,137
0,12,P,2,1,142
0,13,P,6,0,147
0,14,B,9,2,447
0,15,B,2,1,136
0,16,P,5,0,33
0,17,B,1,0,92
1,0,G,6,0,7
1,1,D,2,0,104
1,2,G,3,0,183
1,3,G,9,2,177
1,4,G,7,1,157
1,5,D,6,0,91
1,6,D,1,1,156
1,7,D,4,1,141
1,8,G,5,0,88
1,9,D,7,0,49
1,10,G,4,0,114
1,11,D,5,0,25
1,12,G,2,0,125
1,13,G,8,1,158
1,14,G,1,1,148
1,15,D,9,0,14
1,16,D,3,0,143
1,17,D,8,1,142
2,0,B,0,1,92
2,1,G,0,0,45
2,2,P,0,1,152
2,3,D,0,0,102
3,0,P,8,0,50
3,1,G,6,1,158
3,2,D,5,0,20
3,3,B,1,0,127
3,4,G,8,0,23
3,5,P,6,1,179
3,6,G,4,1,201
3,7,P,1,2,206
3,8,B,2,0,108
3,9,G,9,0,88
3,10,B,6,0,54
3,11,P,9,1,127
3,12,D,3,0,116
3,13,P,8,0,59
3,14,D,2,0,53
3,15,G,5,0,110
3,16,B,5,0,166
3,17,D,4,1,143
3,18,G,7,0,36
3,19,B,6,0,89
3,20,G,1,0,75
3,21,D,8,0,65
3,22,D,7,1,145
3,23,B,8,1,128
3,24,P,5,1,150
3,25,D,7,0,131
3,26,D,6,2,218
3,27,B,4,1,154
3,28,D,1,0,137
3,29,P,2,0,58
3,30,B,4,0,86
3,31,D,6,1,134
3,32,P,5,0,144
3,33,B,3,0,8
3,34,G,6,1,161
3,35,G,2,1,180
3,36,P,9,1,178
3,37,G,7,1,161
3,38,P,7,2,170
3,39,D,5,0,100
3,40,B,1,1,142
3,41,D,9,2,381
3,42,P,9,0,88
3,43,D,3,0,57
3,44,P,8,1,134
3,45,D,2,0,130
3,46,G,5,0,59
3,47,B,1,0,95
3,48,B,2,1,133
3,49,G,4,1,175
3,50,D,8,0,97
3,51,P,3,0,83
3,52,G,1,2,202
3,53,P,5,1,220
3,54,B,4,0,19
3,55,P,7,0,167
3,56,G,8,1,200
3,57,G,3,1,182
3,58,B,3,0,18
3,59,G,9,1,157
3,60,D,4,0,117
3,61,P,2,0,60
3,62,B,7,0,85
3,63,G,2,0,83
3,64,B,6,0,72
3,65,P,9,0,98
3,66,D,1,0,5
3,67,P,7,1,150
3,68,D,3,0,163
3,69,B,3,1,131
3,70,G,9,0,45
3,71,B,4,0,109
4,0,B,3,1,89
4,1,B,2,1,191
4,2,P,1,0,88
4,3,B,4,0,75
4,4,P,7,0,78
4,5,B,1,0,88
4,6,P,8,0,47
4,7,P,9,1,147
4,8,B,7,1,160
4,9,P,5,0,122
4,10,P,6,1,159
4,11,P,3,1,146
4,12,P,4,0,125
4,13,P,2,1,137
4,14,B,5,0,52
4,15,B,8,1,187
4,16,B,9,2,216
4,17,B,6,1,207
5,0,B,0,1,153
5,1,G,0,2,194
5,2,P,0,0,130
5,3,D,0,1,169
6,0,G,6,0,9
6,1,P,4,0,110
6,2,D,1,1,155
6,3,D,2,1,145
6,4,P,2,1,149
6,5,D,9,0,120
6,6,D,6,1,152
6,7,B,3,0,12
6,8,P,5,0,147
6,9,D,5,1,128
6,10,P,3,2,276
6,11,D,1,1,136
6,12,B,2,0,23
6,13,P,9,1,133
6,14,G,7,0,138
6,15,G,6,0,119
6,16,G,9,0,151
6,17,B,6,1,150
6,18,D,3,0,17
6,19,B,8,0,155
6,20,D,6,0,1
6,21,P,1,0,174
6,22,B,7,0,4
6,23,G,7,1,191
6,24,P,5,0,136
6,25,P,2,1,159
6,26,G,5,0,63
6,27,B,6,1,204
6,28,B,3,1,201
6,29,G,3,2,211
6,30,P,7,0,138
6,31,G,9,0,33
6,32,G,2,1,165
6,33,P,4,0,120
6,34,D,7,1,150
6,35,B,5,0,119
6,36,G,1,1,181
6,37,D,4,0,12
6,38,G,7,1,155
6,39,B,6,1,170
6,40,G,9,0,182
6,41,B,8,0,205
6,42,P,2,0,7
6,43,G,5,1,192
6,44,B,7,1,191
6,45,B,3,1,199
6,46,G,8,1,183
6,47,P,5,0,60
6,48,D,8,1,169
6,49,G,4,1,166
6,50,P,8,0,127
6,51,D,5,1,179
6,52,D,4,1,196
6,53,P,9,1,157
6,54,G,8,1,183
6,55,D,4,0,122
6,56,D,1,1,163
6,57,B,8,0,88
6,58,P,4,0,84
6,59,G,3,0,87
6,60,P,7,0,81
6,61,B,1,0,100
6,62,P,9,0,52
6,63,D,8,1,133
6,64,D,2,0,135
6,65,P,1,1,141
6,66,P,4,1,148
6,67,D,3,1,143
6,68,P,1,1,140
6,69,B,9,0,30
6,70,G,2,1,148
6,71,B,6,1,137
