0,0,P,9,1,993
0,1,B,7,0,78
0,2,P,1,0,75
0,3,P,4,1,139
0,4,B,5,0,70
0,5,B,3,3,458
0,6,B,4,1,109
0,7,P,8,1,150
0,8,B,6,0,81
0,9,B,8,1,114
0,10,P,7,0,105
0,11,P,3,2,156
0,12,P,2,1,143
0,13,P,6,1,144
0,14,B,9,0,44
0,15,B,2,1,112
0,16,P,5,1,135
0,17,B,1,0,94
1,0,G,6,1,401
1,1,D,2,0,65
1,2,G,3,0,87
1,3,G,9,2,163
1,4,G,7,1,146
1,5,D,6,0,91
1,6,D,1,1,137
1,7,D,4,1,127
1,8,G,5,0,105
1,9,D,7,0,7
1,10,G,4,1,143
1,11,D,5,0,97
1,12,G,2,0,49
1,13,G,8,1,152
1,14,G,1,1,166
1,15,D,9,0,4
1,16,D,3,0,125
1,17,D,8,1,129
2,0,B,0,0,115
2,1,G,0,0,71
2,2,P,0,1,179
2,3,D,0,0,28
3,0,P,8,1,137
3,1,G,6,2,198
3,2,D,5,0,110
3,3,B,1,1,140
3,4,G,8,0,74
3,5,P,6,1,150
3,6,G,4,1,166
3,7,P,1,2,177
3,8,B,2,0,97
3,9,G,9,0,73
3,10,B,6,0,68
3,11,P,9,0,115
3,12,D,3,0,15
3,13,P,8,1,171
3,14,D,2,0,107
3,15,G,5,0,73
3,16,B,5,0,60
3,17,D,4,1,142
3,18,G,7,1,162
3,19,B,6,0,115
3,20,G,1,0,60
3,21,D,8,0,84
3,22,D,7,1,135
3,23,B,8,1,140
3,24,P,5,1,149
3,25,D,7,0,134
3,26,D,6,1,153
3,27,B,4,1,144
3,28,D,1,1,135
3,29,P,2,0,52
3,30,B,4,0,91
3,31,D,6,1,135
3,32,P,5,0,83
3,33,B,3,0,47
3,34,G,6,0,101
3,35,G,2,1,166
3,36,P,9,2,159
3,37,G,7,1,150
3,38,P,7,1,141
3,39,D,5,0,117
3,40,B,1,1,106
3,41,D,9,1,140
3,42,P,9,0,93
3,43,D,3,0,41
3,44,P,8,0,95
3,45,D,2,0,49
3,46,G,5,0,110
3,47,B,1,0,6
3,48,B,2,0,132
3,49,G,4,0,12
3,50,D,8,0,127
3,51,P,3,1,151
3,52,G,1,1,147
3,53,P,5,1,142
3,54,B,4,0,117
3,55,P,7,0,23
3,56,G,8,1,160
3,57,G,3,1,146
3,58,B,3,0,88
3,59,G,9,0,60
3,60,D,4,0,47
3,61,P,2,0,100
3,62,B,7,0,51
3,63,G,2,0,102
3,64,B,6,0,44
3,65,P,9,0,119
3,66,D,1,0,25
3,67,P,7,1,135
3,68,D,3,0,137
3,69,B,3,1,144
3,70,G,9,0,41
3,71,B,4,0,99
4,0,B,3,1,157
4,1,B,2,1,170
4,2,P,1,0,20
4,3,B,4,1,149
4,4,P,7,0,139
4,5,B,1,0,7
4,6,P,8,0,129
4,7,P,9,1,134
4,8,B,7,0,55
4,9,P,5,0,68
4,10,P,6,1,144
4,11,P,3,0,138
4,12,P,4,1,139
4,13,P,2,1,121
4,14,B,5,0,88
4,15,B,8,2,185
4,16,B,9,1,167
4,17,B,6,1,163
5,0,B,0,1,164
5,1,G,0,1,194
5,2,P,0,0,17
5,3,D,0,0,144
6,0,G,6,1,142
6,1,P,4,0,28
6,2,D,1,0,141
6,3,D,2,1,146
6,4,P,2,1,125
6,5,D,9,1,145
6,6,D,6,1,143
6,7,B,3,0,49
6,8,P,5,0,95
6,9,D,5,1,138
6,10,P,3,1,153
6,11,D,1,1,148
6,12,B,2,0,31
6,13,P,9,0,117
6,14,G,7,0,28
6,15,G,6,1,140
6,16,G,9,1,162
6,17,B,6,1,128
6,18,D,3,0,122
6,19,B,8,0,28
6,20,D,6,0,122
6,21,P,1,1,128
6,22,B,7,0,34
6,23,G,7,1,150
6,24,P,5,0,131
6,25,P,2,1,150
6,26,G,5,0,17
6,27,B,6,1,154
6,28,B,3,1,147
6,29,G,3,1,151
6,30,P,7,0,121
6,31,G,9,0,25
6,32,G,2,1,154
6,33,P,4,0,121
6,34,D,7,1,147
6,35,B,5,0,31
6,36,G,1,1,150
6,37,D,4,0,149
6,38,G,7,0,22
6,39,B,6,1,163
6,40,G,9,1,158
6,41,B,8,1,161
6,42,P,2,0,143
6,43,G,5,0,20
6,44,B,7,1,151
6,45,B,3,1,159
6,46,G,8,1,157
6,47,P,5,0,101
6,48,D,8,1,170
6,49,G,4,0,50
6,50,P,8,0,96
6,51,D,5,1,154
6,52,D,4,1,140
6,53,P,9,1,145
6,54,G,8,0,106
6,55,D,4,0,26
6,56,D,1,1,145
6,57,B,8,1,160
6,58,P,4,0,125
6,59,G,3,0,44
6,60,P,7,0,95
6,61,B,1,0,88
6,62,P,9,0,37
6,63,D,8,0,128
6,64,D,2,1,129
6,65,P,1,1,144
6,66,P,4,1,131
6,67,D,3,0,135
6,68,P,1,1,142
6,69,B,9,0,83
6,70,G,2,1,191
6,71,B,6,2,198
